CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
10121,30,Female,70840,Referral,Conversion,2540.738059,0.200721258,0.127230866,19,4.76157909,9.271742097,17,19,9,4,1630,IsConfid,ToolConfid,1
10122,42,Female,39369,Referral,Retention,2224.621098,0.227759788,0.090825972,10,4.927338087,5.192071743,14,2,3,2,1587,IsConfid,ToolConfid,1
10123,62,Female,38460,Referral,Consideration,5516.566747,0.203778202,0.031258975,8,8.148822893,12.9936185,74,2,2,1,4533,IsConfid,ToolConfid,0
10124,68,Male,111641,Email,Retention,6820.658994,0.226259321,0.159949768,14,8.500769878,11.18345551,88,0,0,4,4930,IsConfid,ToolConfid,1
10125,36,Male,116920,SEO,Awareness,625.2124825,0.205622305,0.034375764,15,8.1226749,9.431105001,4,1,7,2,3660,IsConfid,ToolConfid,1
10126,63,Male,21461,SEO,Retention,694.2237511,0.149329119,0.148009514,12,4.191621417,13.66968888,40,4,7,6,3115,IsConfid,ToolConfid,1
10127,53,Female,62362,Referral,Retention,7863.289799,0.049131029,0.11030574,5,3.052122452,6.957029427,90,13,3,0,2188,IsConfid,ToolConfid,1
10128,62,Female,118376,SEO,Consideration,8609.022785,0.237778536,0.083308826,24,4.228684209,4.204116583,75,6,4,4,373,IsConfid,ToolConfid,1
10129,25,Male,147229,SEO,Consideration,6083.965072,0.018925954,0.126467413,46,7.312451797,14.52215234,73,11,3,6,2066,IsConfid,ToolConfid,1
10130,46,Female,48610,Referral,Conversion,4345.397296,0.297825027,0.156747656,14,4.282431314,12.97354336,72,3,4,5,3513,IsConfid,ToolConfid,1
10131,49,Male,124334,PPC,Retention,8468.633148,0.250252962,0.188816528,17,1.498440931,13.72494483,65,17,3,1,700,IsConfid,ToolConfid,1
10132,68,Female,40995,PPC,Consideration,7315.288624,0.204564076,0.060292408,42,8.206812488,13.81399042,72,8,8,4,219,IsConfid,ToolConfid,1
10133,61,Female,104716,Referral,Awareness,5837.982564,0.290315964,0.18995473,32,1.570844879,6.047887486,50,11,0,2,3225,IsConfid,ToolConfid,1
10134,35,Male,27717,Email,Conversion,3265.595507,0.187616382,0.192580129,13,9.965202376,12.98171567,15,11,9,1,296,IsConfid,ToolConfid,1
10135,23,Male,98867,SEO,Retention,2060.15111,0.026365535,0.164589798,33,8.754104452,13.39455156,64,4,9,7,1277,IsConfid,ToolConfid,1
10136,35,Female,99472,SEO,Awareness,4244.863089,0.172220831,0.177473063,1,9.607036144,8.440001275,84,6,2,1,262,IsConfid,ToolConfid,0
10137,36,Female,84022,PPC,Consideration,2939.543502,0.090389214,0.141561228,19,8.499306351,9.566236877,56,16,6,3,3417,IsConfid,ToolConfid,1
10138,39,Female,73668,Referral,Conversion,3458.660019,0.117148483,0.017428472,41,1.909624576,8.87369612,36,19,5,7,3512,IsConfid,ToolConfid,1
10139,54,Female,71645,Email,Awareness,5204.747448,0.143279695,0.119264924,15,4.768796399,0.732398137,38,18,7,9,2071,IsConfid,ToolConfid,1
10140,49,Female,49550,Referral,Retention,1774.030174,0.234634217,0.151968867,2,9.171413587,8.265226399,64,3,5,8,3600,IsConfid,ToolConfid,1
10141,58,Male,106151,PPC,Awareness,8081.149133,0.155849472,0.188923596,45,1.817914547,1.048632608,48,0,7,5,4793,IsConfid,ToolConfid,1
10142,20,Male,23576,PPC,Conversion,1540.741671,0.147657284,0.118385851,29,3.747211522,7.04057046,46,7,0,4,2879,IsConfid,ToolConfid,1
10143,45,Female,60868,SEO,Retention,4861.83703,0.09757192,0.160898129,22,5.203888027,1.162448036,39,1,8,3,2317,IsConfid,ToolConfid,1
10144,27,Male,118039,Social Media,Retention,7485.116247,0.16656295,0.143957356,38,5.049230078,7.102684974,13,0,4,0,3279,IsConfid,ToolConfid,1
10145,68,Female,66380,Email,Awareness,4901.705006,0.082033348,0.063352549,22,9.49511211,4.918859709,39,2,9,9,3859,IsConfid,ToolConfid,1
10146,52,Male,25728,Email,Conversion,3674.11843,0.085688206,0.039398334,2,4.556067294,11.72191441,47,18,1,4,3045,IsConfid,ToolConfid,1
10147,46,Male,52800,Social Media,Retention,4801.423928,0.229605045,0.152672012,12,3.150651155,7.44696599,31,13,0,3,4379,IsConfid,ToolConfid,1
10148,32,Male,30886,PPC,Conversion,8501.839919,0.109338707,0.054415989,45,5.004410715,7.925375869,87,17,3,5,849,IsConfid,ToolConfid,1
10149,50,Female,99614,Referral,Consideration,9905.273813,0.024905905,0.056491395,39,4.563943706,13.60344609,38,13,9,5,3124,IsConfid,ToolConfid,1
10150,24,Male,89909,Email,Awareness,6348.318564,0.109666413,0.132349785,28,6.60972444,7.493329397,32,16,7,6,1528,IsConfid,ToolConfid,1
10151,29,Female,67236,Social Media,Conversion,7955.096022,0.19518594,0.159923008,22,9.947324555,2.767388813,29,9,2,3,3595,IsConfid,ToolConfid,1
10152,66,Female,65805,SEO,Consideration,243.437993,0.24605582,0.120643098,39,5.962755216,2.132372728,25,19,9,0,484,IsConfid,ToolConfid,1
10153,47,Female,138286,SEO,Consideration,8815.607654,0.288961638,0.178146799,16,5.160041094,4.934420811,42,6,3,2,112,IsConfid,ToolConfid,1
10154,38,Female,52532,PPC,Conversion,9545.092623,0.226403922,0.050174221,20,6.344669004,4.347966582,54,10,1,8,4691,IsConfid,ToolConfid,1
10155,48,Male,132765,Email,Conversion,5794.176483,0.134366967,0.057958742,28,9.818192108,12.36818155,43,8,1,4,3433,IsConfid,ToolConfid,1
10156,41,Female,120696,Referral,Awareness,7562.668134,0.096744591,0.131021546,36,6.623199192,11.50381513,77,0,1,2,4281,IsConfid,ToolConfid,1
10157,37,Male,48688,Email,Awareness,5176.172955,0.047592697,0.167579955,4,2.106411423,1.350045039,75,17,9,7,2851,IsConfid,ToolConfid,1
10158,54,Female,31063,SEO,Retention,2933.417031,0.192029066,0.112476842,20,9.214191581,3.414491848,2,16,0,0,1650,IsConfid,ToolConfid,1
10159,21,Male,43089,Email,Awareness,8537.254923,0.157866161,0.011972499,1,6.317396004,7.007969499,6,18,9,3,2847,IsConfid,ToolConfid,1
10160,45,Female,75942,SEO,Conversion,6008.683449,0.20653344,0.138619195,22,2.42294853,1.764375545,84,9,9,2,640,IsConfid,ToolConfid,1
10161,61,Female,71829,Social Media,Retention,5835.89253,0.078768615,0.164580662,10,3.07442729,2.910157693,57,0,4,1,2485,IsConfid,ToolConfid,0
10162,37,Female,70553,Social Media,Consideration,6625.408818,0.103856809,0.062543289,14,2.084818461,13.67245631,90,0,4,1,4556,IsConfid,ToolConfid,1
10163,41,Female,53585,SEO,Consideration,8574.431342,0.094707651,0.020297663,22,9.646842324,8.34735013,9,6,2,4,1198,IsConfid,ToolConfid,1
10164,67,Female,91739,Referral,Conversion,7345.870645,0.241319034,0.108410876,6,1.637649158,12.05136104,9,17,2,6,3919,IsConfid,ToolConfid,1
10165,66,Male,79004,Referral,Retention,2190.129523,0.059656646,0.018009492,42,7.879848349,5.292956343,99,10,7,8,1053,IsConfid,ToolConfid,1
10166,68,Female,139250,Email,Retention,4721.55309,0.186456914,0.089043181,33,4.038926459,5.934451039,80,12,9,4,1369,IsConfid,ToolConfid,1
10167,49,Male,139411,SEO,Awareness,9804.953487,0.024892955,0.01338539,37,1.730013825,12.94611046,41,8,6,1,4818,IsConfid,ToolConfid,1
10168,58,Female,22438,PPC,Consideration,5590.151066,0.169362997,0.052743677,40,4.904625151,10.02912256,33,16,3,3,4232,IsConfid,ToolConfid,1
10169,53,Female,113095,Referral,Consideration,9388.628999,0.028535053,0.083876266,48,1.002427888,10.33653001,81,10,7,3,4533,IsConfid,ToolConfid,1
10170,51,Female,43212,Referral,Awareness,8152.357914,0.061004211,0.031224119,43,8.355453818,9.76464043,25,0,9,5,3194,IsConfid,ToolConfid,1
10171,53,Female,70362,Social Media,Consideration,6693.632074,0.042777338,0.031689622,5,5.877232408,8.346444633,59,19,8,1,4873,IsConfid,ToolConfid,1
10172,19,Female,92177,Referral,Awareness,3558.715506,0.110550353,0.167141731,15,5.065718965,14.87137463,1,15,5,2,2144,IsConfid,ToolConfid,1
10173,32,Female,36983,Referral,Consideration,3112.761541,0.109682111,0.017870535,1,8.463047534,13.46603017,72,18,6,5,2809,IsConfid,ToolConfid,1
10174,51,Male,34026,Referral,Consideration,6469.868546,0.249661591,0.140903587,31,5.673882654,10.80809784,44,10,6,3,728,IsConfid,ToolConfid,1
10175,53,Female,140168,SEO,Consideration,4382.356284,0.075449361,0.164751589,42,6.357684236,10.33328307,4,13,4,5,2841,IsConfid,ToolConfid,1
10176,23,Female,70998,SEO,Awareness,8007.660866,0.035052155,0.034837247,46,8.333356947,1.72183967,25,11,3,5,4107,IsConfid,ToolConfid,1
10177,56,Female,144735,Social Media,Consideration,7628.521721,0.185018419,0.04712044,37,7.485136139,7.535165613,78,7,1,2,1445,IsConfid,ToolConfid,1
10178,59,Female,75744,Email,Consideration,3190.091819,0.209360703,0.131883727,27,6.931353171,7.692100218,24,14,0,6,1311,IsConfid,ToolConfid,1
10179,68,Male,77013,Referral,Retention,7057.014952,0.095498849,0.069972856,40,7.337269239,1.253118765,25,0,7,3,3713,IsConfid,ToolConfid,1
10180,68,Male,71039,Email,Consideration,4996.046882,0.184816094,0.100520384,8,3.366727012,11.45622076,91,5,1,6,2525,IsConfid,ToolConfid,1
10181,29,Female,69831,SEO,Conversion,3300.591798,0.235056405,0.168840515,24,2.055230627,0.528512548,86,11,7,8,166,IsConfid,ToolConfid,1
10182,20,Male,105172,Referral,Consideration,4188.369268,0.110790352,0.036216803,49,6.604004678,6.665530007,84,8,8,2,4450,IsConfid,ToolConfid,1
10183,62,Male,54603,Email,Consideration,8963.983485,0.162352614,0.127733979,25,3.016148793,13.59714197,21,17,3,8,3283,IsConfid,ToolConfid,1
10184,35,Female,97758,Email,Retention,3659.225152,0.052523649,0.189055567,44,1.428582151,5.435202483,18,7,0,1,1942,IsConfid,ToolConfid,0
10185,57,Female,87713,PPC,Retention,2945.252806,0.016857572,0.02091866,25,3.288898587,8.948381406,9,19,5,4,3040,IsConfid,ToolConfid,1
10186,38,Female,126446,SEO,Awareness,3582.891485,0.294596713,0.021401285,4,7.482426284,4.965342476,41,18,7,3,2675,IsConfid,ToolConfid,1
10187,32,Male,118452,Social Media,Awareness,2224.722518,0.096921947,0.115401051,16,7.375794051,3.095232513,99,4,0,9,2491,IsConfid,ToolConfid,0
10188,50,Female,136183,Social Media,Conversion,5491.886375,0.090881595,0.192414401,25,9.129336775,11.08527399,30,19,4,6,4647,IsConfid,ToolConfid,1
10189,52,Male,33105,PPC,Retention,1559.62072,0.292241089,0.051889992,25,7.077047806,3.466267924,30,11,0,6,4077,IsConfid,ToolConfid,1
10190,43,Female,120048,Email,Awareness,8192.693486,0.221187722,0.072850474,42,4.957540769,1.546818006,98,18,6,2,2924,IsConfid,ToolConfid,1
10191,25,Male,87182,PPC,Awareness,2333.244448,0.179736388,0.028743115,8,3.344494223,6.809386344,74,4,5,3,1528,IsConfid,ToolConfid,1
10192,53,Female,72147,PPC,Awareness,6020.744773,0.212803785,0.078826974,22,7.825602991,10.77870937,80,1,3,6,3199,IsConfid,ToolConfid,1
10193,65,Female,141331,SEO,Retention,1337.752439,0.215878704,0.018423171,23,4.707738273,8.910100454,96,3,7,2,2113,IsConfid,ToolConfid,1
10194,47,Female,95400,Referral,Retention,9786.686167,0.231367405,0.08392786,40,8.339397287,4.043869722,85,4,7,0,288,IsConfid,ToolConfid,1
10195,40,Female,66434,Email,Conversion,4600.297043,0.029484877,0.115542677,8,8.664627577,12.35743501,89,6,1,1,452,IsConfid,ToolConfid,0
10196,59,Female,46515,Social Media,Retention,8239.496274,0.129721112,0.195250917,9,4.164108221,1.907836866,35,11,4,4,4217,IsConfid,ToolConfid,1
10197,61,Male,109298,Social Media,Retention,7709.613573,0.095587792,0.165493716,5,4.09441961,10.21959848,65,8,0,4,727,IsConfid,ToolConfid,1
10198,31,Female,78001,PPC,Retention,7165.561167,0.030465195,0.166192428,3,9.222700081,9.296830695,31,10,2,7,4050,IsConfid,ToolConfid,1
10199,31,Male,121971,PPC,Conversion,8290.912225,0.129653709,0.053347422,0,4.575336639,13.53436959,66,13,2,2,4124,IsConfid,ToolConfid,1
10200,19,Female,78397,PPC,Consideration,1094.589726,0.188690311,0.026574593,5,7.361247695,8.140436375,62,13,9,8,4200,IsConfid,ToolConfid,1
10201,54,Female,81415,Email,Consideration,6817.122255,0.061764327,0.124584194,37,4.400353446,12.37527081,22,6,2,4,363,IsConfid,ToolConfid,1
10202,22,Male,36960,PPC,Awareness,2731.689629,0.098457756,0.109016257,28,7.581530043,3.621785616,49,2,2,9,3783,IsConfid,ToolConfid,0
10203,55,Female,129591,PPC,Consideration,7880.129474,0.195359538,0.108135737,43,2.562397349,8.40707151,64,2,9,2,1509,IsConfid,ToolConfid,1
10204,62,Male,113143,Referral,Consideration,9573.000722,0.178004151,0.030711517,2,8.522969373,8.22312363,68,3,1,7,1073,IsConfid,ToolConfid,1
10205,58,Male,101838,Email,Conversion,9024.746345,0.261947784,0.10383813,44,9.848435718,4.782312929,43,6,6,1,579,IsConfid,ToolConfid,1
10206,64,Female,65778,SEO,Conversion,1238.027002,0.239456981,0.038567591,23,7.891952963,0.573754538,57,8,6,7,2118,IsConfid,ToolConfid,1
10207,31,Female,50941,SEO,Consideration,3758.568965,0.290027205,0.090201773,41,4.232121639,11.29161817,56,0,3,8,1752,IsConfid,ToolConfid,1
10208,56,Female,116857,Referral,Consideration,3706.795296,0.18318606,0.0218109,8,5.996834839,6.251765475,36,3,7,7,4025,IsConfid,ToolConfid,1
10209,42,Male,115849,Social Media,Consideration,1310.733037,0.212555536,0.172809594,16,7.026402227,4.851352178,64,2,9,9,2759,IsConfid,ToolConfid,1
10210,37,Male,123083,SEO,Awareness,1071.447928,0.259546815,0.012504216,42,2.735852049,3.314316961,17,5,9,0,446,IsConfid,ToolConfid,0
10211,19,Female,60955,Email,Conversion,3910.412336,0.253597809,0.188471397,37,3.546119488,12.84990576,4,5,7,8,2809,IsConfid,ToolConfid,1
10212,56,Male,98565,Social Media,Consideration,9921.50835,0.218429276,0.173949446,41,8.215936985,5.341199836,81,10,3,0,540,IsConfid,ToolConfid,1
10213,23,Male,121276,PPC,Retention,5732.532246,0.155074301,0.152995534,49,9.507566278,3.457304245,98,3,5,8,444,IsConfid,ToolConfid,1
10214,34,Female,76908,Email,Consideration,6255.638123,0.089229998,0.196684611,13,3.450548883,8.090114681,95,3,5,9,1748,IsConfid,ToolConfid,1
10215,42,Female,84067,Social Media,Retention,4763.087209,0.264392569,0.020225799,35,2.328248649,11.83682275,25,12,4,1,365,IsConfid,ToolConfid,0
10216,45,Female,138636,SEO,Awareness,6657.072468,0.235230078,0.13190345,44,9.834596214,9.235728837,32,16,3,7,3032,IsConfid,ToolConfid,1
10217,19,Male,75696,PPC,Retention,9570.954599,0.252993016,0.171367397,32,3.879717284,14.4228009,41,10,8,8,926,IsConfid,ToolConfid,1
10218,52,Male,38429,PPC,Conversion,5928.109741,0.050828902,0.034057248,19,8.006274993,14.37315129,87,2,5,5,934,IsConfid,ToolConfid,1
10219,54,Male,114048,Email,Awareness,743.8807512,0.101295735,0.121107246,33,4.411100584,13.58439904,26,2,6,5,4365,IsConfid,ToolConfid,1
10220,22,Female,96676,PPC,Awareness,4979.616635,0.133216661,0.084845163,2,9.541702959,8.694738163,53,11,4,2,2206,IsConfid,ToolConfid,1
10221,18,Male,136315,Social Media,Consideration,9928.237605,0.253122072,0.092807152,19,6.395826924,11.63992631,82,14,1,9,431,IsConfid,ToolConfid,1
10222,57,Female,34847,Referral,Awareness,3935.286934,0.268937135,0.183379576,2,4.73602767,4.683284692,81,15,5,8,2788,IsConfid,ToolConfid,1
10223,29,Female,67191,SEO,Awareness,5979.424248,0.092618887,0.112343776,5,2.60499794,8.84273362,78,7,2,7,1305,IsConfid,ToolConfid,1
10224,53,Female,54256,Email,Retention,1155.703958,0.209064459,0.027719789,28,3.30022912,1.464165196,90,13,9,1,4828,IsConfid,ToolConfid,1
10225,62,Female,147025,Referral,Consideration,1497.686937,0.03256612,0.188071073,38,8.71272446,4.319765026,74,5,5,4,2739,IsConfid,ToolConfid,1
10226,40,Male,48774,Referral,Conversion,8759.346386,0.128776249,0.045190122,42,1.5125174,5.217449919,23,4,2,6,1139,IsConfid,ToolConfid,1
10227,64,Male,147343,Email,Consideration,3073.41182,0.151134041,0.179600995,30,2.411586278,5.738003893,2,19,7,0,4127,IsConfid,ToolConfid,1
10228,48,Female,29127,Social Media,Conversion,3123.967606,0.232033516,0.194474937,38,2.733661766,2.834737542,38,18,6,7,1971,IsConfid,ToolConfid,1
10229,28,Male,138251,SEO,Retention,3933.40866,0.268671949,0.176789118,48,1.636117256,1.707328774,70,6,0,2,2429,IsConfid,ToolConfid,1
10230,27,Female,48205,Email,Awareness,9668.138862,0.107812138,0.138655418,20,7.170759088,8.886375429,11,0,3,9,700,IsConfid,ToolConfid,1
10231,20,Female,128210,Referral,Awareness,935.4659108,0.163044278,0.151274846,43,9.83144689,7.624179436,32,1,1,1,3858,IsConfid,ToolConfid,1
10232,31,Female,120106,Referral,Consideration,8205.764615,0.197759985,0.142974776,0,2.252797975,8.975720928,21,7,5,6,1352,IsConfid,ToolConfid,1
10233,33,Male,101163,Email,Consideration,3481.422977,0.105319296,0.097499634,32,8.190393471,2.374926871,34,3,4,4,2452,IsConfid,ToolConfid,1
10234,27,Female,78764,Referral,Consideration,8509.733457,0.295806082,0.062139747,49,2.58854857,14.24152609,13,14,1,7,3085,IsConfid,ToolConfid,1
10235,46,Male,138279,Email,Awareness,9918.38093,0.26397457,0.064150519,9,9.764025296,6.493632141,25,13,0,0,3282,IsConfid,ToolConfid,1
10236,27,Female,121824,Email,Awareness,3551.807361,0.09595682,0.148921894,25,5.563460461,7.017355192,82,5,6,8,1844,IsConfid,ToolConfid,1
10237,29,Female,58664,SEO,Retention,1380.628026,0.157304407,0.128946925,2,8.627644876,8.431009708,84,16,8,5,4295,IsConfid,ToolConfid,1
10238,47,Female,76795,Email,Conversion,1529.31743,0.076943778,0.121127967,13,2.535003497,10.50683416,53,5,8,7,3518,IsConfid,ToolConfid,1
10239,58,Female,141729,Referral,Consideration,7611.53482,0.159206137,0.133995679,7,8.967309884,6.080447264,40,11,9,5,2328,IsConfid,ToolConfid,1
10240,18,Female,52333,PPC,Awareness,1534.723368,0.20816638,0.157209385,47,1.734752772,2.575676372,44,16,2,6,3699,IsConfid,ToolConfid,1
10241,22,Female,133548,SEO,Conversion,2678.173528,0.034801117,0.152184774,49,1.20602995,11.8552536,30,7,5,7,1553,IsConfid,ToolConfid,1
10242,37,Female,56079,Referral,Consideration,2123.543602,0.262333989,0.030025317,31,7.380644463,4.278083849,68,0,9,8,2519,IsConfid,ToolConfid,1
10243,25,Male,104225,Referral,Consideration,3621.217784,0.182186302,0.078976659,40,1.95868994,6.921562859,98,4,0,3,3208,IsConfid,ToolConfid,1
10244,60,Female,44259,SEO,Conversion,836.229094,0.296984841,0.060153756,35,8.792217595,9.668767071,16,9,0,2,4313,IsConfid,ToolConfid,1
10245,29,Female,46571,SEO,Conversion,8581.750576,0.017421537,0.112265346,26,6.591467817,14.49781018,59,3,5,9,1919,IsConfid,ToolConfid,1
10246,18,Male,71119,Referral,Conversion,8615.448487,0.251134522,0.021669056,32,3.978834788,0.9869825,95,2,5,9,3094,IsConfid,ToolConfid,1
10247,37,Male,28009,PPC,Awareness,4188.035695,0.239669284,0.154868169,20,3.495473185,8.023585103,3,14,4,1,2529,IsConfid,ToolConfid,1
10248,45,Male,130210,Social Media,Retention,6159.666933,0.048527228,0.030240193,25,1.737352323,14.07380015,9,4,5,1,2828,IsConfid,ToolConfid,0
10249,60,Male,130531,Referral,Consideration,6455.320552,0.107238634,0.061566385,13,7.180452294,4.199627923,93,15,9,3,231,IsConfid,ToolConfid,1
10250,54,Female,81829,SEO,Consideration,7517.655342,0.266590899,0.158720886,42,9.253248427,2.128337922,8,14,4,7,3238,IsConfid,ToolConfid,1
10251,64,Female,58230,Email,Conversion,5254.831867,0.160351746,0.019796397,35,7.810947576,9.15417228,60,15,5,5,1933,IsConfid,ToolConfid,1
10252,54,Female,131364,Email,Awareness,5152.32685,0.126371631,0.135438203,27,6.574550033,2.706797728,89,8,8,2,4828,IsConfid,ToolConfid,1
10253,29,Female,76049,SEO,Conversion,6349.907396,0.272593965,0.185650872,27,2.068374138,13.2436377,21,15,6,3,4186,IsConfid,ToolConfid,1
10254,54,Female,121762,SEO,Awareness,7060.179117,0.037069912,0.127351185,20,8.44866386,10.98599436,20,17,2,2,3669,IsConfid,ToolConfid,1
10255,66,Male,143273,Social Media,Retention,3532.234733,0.147205607,0.145404923,47,9.688455227,2.254845027,22,15,8,2,4776,IsConfid,ToolConfid,1
10256,66,Female,139466,SEO,Consideration,3370.667685,0.199188488,0.160530706,40,3.365355863,8.872994736,60,3,5,8,2877,IsConfid,ToolConfid,1
10257,61,Female,56498,Email,Consideration,2770.212201,0.186477017,0.052226801,28,4.783269737,0.893168212,11,16,4,2,2039,IsConfid,ToolConfid,1
10258,45,Female,139053,PPC,Awareness,5533.580898,0.086640172,0.120383144,45,1.126459844,12.75496377,94,10,3,1,3498,IsConfid,ToolConfid,1
10259,64,Male,48820,SEO,Retention,3665.541327,0.173360742,0.068720776,37,8.487142275,3.478847389,16,14,9,1,3480,IsConfid,ToolConfid,1
10260,32,Female,60315,Social Media,Retention,5449.10135,0.215482912,0.057404122,33,1.186710463,11.11133899,54,17,0,7,4245,IsConfid,ToolConfid,1
10261,23,Male,115018,PPC,Consideration,4119.249182,0.179616768,0.046566719,0,5.378574888,2.041672513,20,3,6,9,2124,IsConfid,ToolConfid,0
10262,61,Female,52795,Social Media,Consideration,8383.668407,0.208494046,0.121231817,19,6.18822522,7.350153775,53,14,4,2,859,IsConfid,ToolConfid,1
10263,37,Male,133812,PPC,Conversion,823.9893735,0.084262834,0.160961066,25,1.499877291,13.97385106,46,1,0,9,85,IsConfid,ToolConfid,0
10264,67,Female,105411,SEO,Awareness,5764.884877,0.251526196,0.176418922,26,2.581011078,1.579929876,40,6,3,9,4781,IsConfid,ToolConfid,1
10265,31,Male,59191,Email,Consideration,5798.675131,0.140409966,0.09143133,22,8.117505774,4.782885475,96,11,9,8,3312,IsConfid,ToolConfid,1
10266,19,Male,74453,PPC,Retention,3898.801374,0.296294915,0.08085081,6,3.272803191,11.84807608,14,16,0,2,1117,IsConfid,ToolConfid,1
10267,26,Female,32453,Referral,Retention,4268.106856,0.016752743,0.140588311,21,7.522499484,7.218770623,95,8,9,9,3496,IsConfid,ToolConfid,1
10268,54,Male,140848,Social Media,Consideration,8021.300473,0.120291458,0.158268256,46,7.742685144,9.929381469,58,9,3,1,4094,IsConfid,ToolConfid,1
